Importance,Level,Job Zone,Code,Occupation,Skill
53,45,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Active_Learning
53,45,3,51-1011.00,First-Line Supervisors of Production and Operating Workers,Active_Learning
53,45,2,43-5011.01,Freight Forwarders,Active_Learning
53,45,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators,Active_Learning
53,45,3,29-2092.00,Hearing Aid Specialists,Active_Learning
53,45,3,49-9041.00,Industrial Machinery Mechanics,Active_Learning
53,45,4,27-1025.00,Interior Designers,Active_Learning
53,45,4,13-2072.00,Loan Officers,Active_Learning
53,45,3,29-2035.00,Magnetic Resonance Imaging Technologists,Active_Learning
53,45,3,49-9071.00,"Maintenance and Repair Workers, General",Active_Learning
53,45,3,49-3052.00,Motorcycle Mechanics,Active_Learning
53,45,3,29-2033.00,Nuclear Medicine Technologists,Active_Learning
53,45,3,51-8011.00,Nuclear Power Reactor Operators,Active_Learning
53,45,3,19-5012.00,Occupational Health and Safety Technicians,Active_Learning
53,45,3,29-2052.00,Pharmacy Technicians,Active_Learning
53,45,3,27-4021.00,Photographers,Active_Learning
53,45,3,19-4099.01,Quality Control Analysts,Active_Learning
53,45,4,39-9032.00,Recreation Workers,Active_Learning
53,45,2,53-1042.01,Recycling Coordinators,Active_Learning
53,45,3,25-3021.00,Self-Enrichment Teachers,Active_Learning
53,45,5,27-1027.00,Set and Exhibit Designers,Active_Learning
53,45,4,15-1253.00,Software Quality Assurance Analysts and Testers,Active_Learning
53,45,3,27-4014.00,Sound Engineering Technicians,Active_Learning
53,45,3,31-9099.01,Speech-Language Pathology Assistants,Active_Learning
53,45,3,51-8021.00,Stationary Engineers and Boiler Operators,Active_Learning
53,45,3,41-3041.00,Travel Agents,Active_Learning
53,45,3,49-9081.00,Wind Turbine Service Technicians,Active_Learning
53,43,5,29-1291.00,Acupuncturists,Active_Learning
53,43,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Active_Learning
53,43,4,13-2022.00,Appraisers of Personal and Business Property,Active_Learning
53,43,3,47-4021.00,Elevator and Escalator Installers and Repairers,Active_Learning
53,43,3,51-6092.00,Fabric and Apparel Patternmakers,Active_Learning
53,43,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Active_Learning
53,43,3,39-1022.00,First-Line Supervisors of Personal Service Workers,Active_Learning
53,43,2,33-1091.00,First-Line Supervisors of Security Workers,Active_Learning
53,43,2,53-2031.00,Flight Attendants,Active_Learning
53,43,2,49-9099.01,Geothermal Technicians,Active_Learning
53,43,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Active_Learning
53,43,4,27-3091.00,Interpreters and Translators,Active_Learning
53,43,2,53-4011.00,Locomotive Engineers,Active_Learning
53,43,3,39-5091.00,"Makeup Artists, Theatrical and Performance",Active_Learning
53,43,3,25-2011.00,"Preschool Teachers, Except Special Education",Active_Learning
53,43,3,29-2053.00,Psychiatric Technicians,Active_Learning
53,43,2,43-5031.00,Public Safety Telecommunicators,Active_Learning
53,43,3,41-4011.07,Solar Sales Representatives and Assessors,Active_Learning
53,43,3,13-2082.00,Tax Preparers,Active_Learning
53,43,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Active_Learning
53,43,2,39-7012.00,Travel Guides,Active_Learning
53,43,3,29-2056.00,Veterinary Technologists and Technicians,Active_Learning
53,41,2,37-2021.00,Pest Control Workers,Active_Learning
53,41,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Active_Learning
50,57,4,27-1021.00,Commercial and Industrial Designers,Active_Learning
50,54,4,17-2199.10,Wind Energy Engineers,Active_Learning
50,52,3,17-3026.00,Industrial Engineering Technologists and Technicians,Active_Learning
50,52,3,11-9199.09,Wind Energy Operations Managers,Active_Learning
50,50,5,29-2011.02,Cytotechnologists,Active_Learning
50,50,4,33-3031.00,Fish and Game Wardens,Active_Learning
50,50,4,19-4099.03,Remote Sensing Technicians,Active_Learning
50,48,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Active_Learning
50,48,2,41-1011.00,First-Line Supervisors of Retail Sales Workers,Active_Learning
50,48,4,41-3021.00,Insurance Sales Agents,Active_Learning
50,46,4,15-1243.01,Data Warehousing Specialists,Active_Learning
50,46,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists,Active_Learning
50,46,5,29-1024.00,Prosthodontists,Active_Learning
50,46,3,47-1011.03,Solar Energy Installation Managers,Active_Learning
50,45,3,17-3027.01,Automotive Engineering Technicians,Active_Learning
50,45,3,49-2091.00,Avionics Technicians,Active_Learning
50,45,3,49-9061.00,Camera and Photographic Equipment Repairers,Active_Learning
50,45,3,49-9092.00,Commercial Divers,Active_Learning
50,45,4,13-1041.00,Compliance Officers,Active_Learning
50,45,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Active_Learning
50,45,3,49-3041.00,Farm Equipment Mechanics and Service Technicians,Active_Learning
50,45,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Active_Learning
50,45,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,Active_Learning
50,45,3,19-4013.00,Food Science Technicians,Active_Learning
50,45,3,15-1299.02,Geographic Information Systems Technologists and Technicians,Active_Learning
50,45,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",Active_Learning
50,45,3,29-2012.00,Medical and Clinical Laboratory Technicians,Active_Learning
50,45,4,25-4013.00,Museum Technicians and Conservators,Active_Learning
50,45,3,19-4051.02,Nuclear Monitoring Technicians,Active_Learning
50,45,3,29-2057.00,Ophthalmic Medical Technicians,Active_Learning
50,45,3,23-2011.00,Paralegals and Legal Assistants,Active_Learning
50,45,4,11-9141.00,"Property, Real Estate, and Community Association Managers",Active_Learning
50,45,3,39-5094.00,Skincare Specialists,Active_Learning
50,45,3,47-2152.04,Solar Thermal Installers and Technicians,Active_Learning
50,45,3,29-9093.00,Surgical Assistants,Active_Learning
50,45,3,17-3031.00,Surveying and Mapping Technicians,Active_Learning
50,45,4,27-2012.04,Talent Directors,Active_Learning
50,45,5,25-9044.00,"Teaching Assistants, Postsecondary",Active_Learning
50,45,2,23-2093.00,"Title Examiners, Abstractors, and Searchers",Active_Learning
50,45,3,51-4111.00,Tool and Die Makers,Active_Learning
50,45,3,53-6041.00,Traffic Technicians,Active_Learning
50,43,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,Active_Learning
50,43,2,27-2021.00,Athletes and Sports Competitors,Active_Learning
50,43,3,27-4011.00,Audio and Video Technicians,Active_Learning
50,43,2,51-3011.00,Bakers,Active_Learning
50,43,2,35-3011.00,Bartenders,Active_Learning
50,43,2,51-8013.03,Biomass Plant Technicians,Active_Learning
50,43,2,47-2011.00,Boilermakers,Active_Learning
50,43,3,43-4011.00,Brokerage Clerks,Active_Learning
50,43,2,39-9011.00,Childcare Workers,Active_Learning
50,43,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",Active_Learning
50,43,3,29-1292.00,Dental Hygienists,Active_Learning
50,43,2,51-9081.00,Dental Laboratory Technicians,Active_Learning
50,43,3,43-9031.00,Desktop Publishers,Active_Learning
50,43,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Active_Learning
50,43,2,49-9051.00,Electrical Power-Line Installers and Repairers,Active_Learning
50,43,3,39-4011.00,Embalmers,Active_Learning
50,43,3,39-9031.00,Exercise Trainers and Group Fitness Instructors,Active_Learning
50,43,2,39-1013.00,First-Line Supervisors of Gambling Services Workers,Active_Learning
50,43,3,19-4071.00,Forest and Conservation Technicians,Active_Learning
50,43,3,47-4041.00,Hazardous Materials Removal Workers,Active_Learning
50,43,2,31-1121.00,Home Health Aides,Active_Learning
50,43,3,51-8013.04,Hydroelectric Plant Technicians,Active_Learning
50,43,3,31-9011.00,Massage Therapists,Active_Learning
50,43,3,51-9082.00,Medical Appliance Technicians,Active_Learning
50,43,2,31-9093.00,Medical Equipment Preparers,Active_Learning
50,43,3,49-9062.00,Medical Equipment Repairers,Active_Learning
50,43,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Active_Learning
50,43,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Active_Learning
50,43,2,39-9011.01,Nannies,Active_Learning
50,43,3,31-2012.00,Occupational Therapy Aides,Active_Learning
50,43,3,29-2099.05,Ophthalmic Medical Technologists,Active_Learning
50,43,3,29-2081.00,"Opticians, Dispensing",Active_Learning
50,43,2,43-4151.00,Order Clerks,Active_Learning
50,43,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Active_Learning
50,43,3,31-9097.00,Phlebotomists,Active_Learning
50,43,2,31-2022.00,Physical Therapist Aides,Active_Learning
50,43,3,33-3021.02,Police Identification and Records Officers,Active_Learning
50,43,3,51-8012.00,Power Distributors and Dispatchers,Active_Learning
50,43,3,29-1124.00,Radiation Therapists,Active_Learning
50,43,2,53-4031.00,Railroad Conductors and Yardmasters,Active_Learning
50,43,2,49-3092.00,Recreational Vehicle Service Technicians,Active_Learning
50,43,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,Active_Learning
50,43,3,39-9041.00,Residential Advisors,Active_Learning
50,43,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Active_Learning
50,43,2,47-5013.00,"Service Unit Operators, Oil and Gas",Active_Learning
50,43,2,47-2231.00,Solar Photovoltaic Installers,Active_Learning
50,43,2,47-2221.00,Structural Iron and Steel Workers,Active_Learning
50,43,2,53-4041.00,Subway and Streetcar Operators,Active_Learning
50,43,3,29-2055.00,Surgical Technologists,Active_Learning
50,43,2,27-2023.00,"Umpires, Referees, and Other Sports Officials",Active_Learning
50,41,2,53-1041.00,Aircraft Cargo Handling Supervisors,Active_Learning
50,41,2,47-2031.00,Carpenters,Active_Learning
50,41,2,51-9011.00,Chemical Equipment Operators and Tenders,Active_Learning
50,41,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",Active_Learning
50,41,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",Active_Learning
50,41,2,27-1023.00,Floral Designers,Active_Learning
50,41,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",Active_Learning
50,41,2,41-2031.00,Retail Salespersons,Active_Learning
50,41,4,25-3031.00,"Substitute Teachers, Short-Term",Active_Learning
50,41,2,51-6093.00,Upholsterers,Active_Learning
50,39,2,45-2021.00,Animal Breeders,Active_Learning
50,39,2,45-4011.00,Forest and Conservation Workers,Active_Learning
50,39,2,45-4023.00,Log Graders and Scalers,Active_Learning
50,39,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Active_Learning
50,39,3,25-9043.00,"Teaching Assistants, Special Education",Active_Learning
50,32,2,49-9011.00,Mechanical Door Repairers,Active_Learning
47,52,4,41-3011.00,Advertising Sales Agents,Active_Learning
47,48,2,51-9162.00,Computer Numerically Controlled Tool Programmers,Active_Learning
47,45,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers",Active_Learning
47,45,4,13-1199.06,Online Merchants,Active_Learning
47,45,2,41-2022.00,Parts Salespersons,Active_Learning
47,43,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Active_Learning
47,43,3,49-2097.00,Audiovisual Equipment Installers and Repairers,Active_Learning
47,43,3,27-4031.00,"Camera Operators, Television, Video, and Film",Active_Learning
47,43,3,17-3022.00,Civil Engineering Technologists and Technicians,Active_Learning
47,43,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Active_Learning
47,43,3,35-2013.00,"Cooks, Private Household",Active_Learning
47,43,2,41-9011.00,Demonstrators and Product Promoters,Active_Learning
47,43,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",Active_Learning
47,43,3,11-9171.00,Funeral Home Managers,Active_Learning
47,43,2,51-8092.00,Gas Plant Operators,Active_Learning
47,43,3,29-2012.01,Histology Technicians,Active_Learning
47,43,3,13-1032.00,"Insurance Appraisers, Auto Damage",Active_Learning
47,43,3,43-4111.00,"Interviewers, Except Eligibility and Loan",Active_Learning
47,43,3,27-1026.00,Merchandise Displayers and Window Trimmers,Active_Learning
47,43,2,51-8013.00,Power Plant Operators,Active_Learning
47,43,3,51-5111.00,Prepress Technicians and Workers,Active_Learning
47,43,2,47-5012.00,"Rotary Drill Operators, Oil and Gas",Active_Learning
47,43,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Active_Learning
47,43,3,49-2098.00,Security and Fire Alarm Systems Installers,Active_Learning
47,43,3,49-9097.00,Signal and Track Switch Repairers,Active_Learning
47,43,2,43-3071.00,Tellers,Active_Learning
47,43,2,33-9093.00,Transportation Security Screeners,Active_Learning
47,43,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,Active_Learning
47,41,2,33-9011.00,Animal Control Workers,Active_Learning
47,41,2,51-9161.00,Computer Numerically Controlled Tool Operators,Active_Learning
47,41,2,35-2012.00,"Cooks, Institution and Cafeteria",Active_Learning
47,41,2,43-4051.00,Customer Service Representatives,Active_Learning
47,41,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,Active_Learning
47,41,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Active_Learning
47,41,3,25-4031.00,Library Technicians,Active_Learning
47,41,3,31-9094.00,Medical Transcriptionists,Active_Learning
47,41,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Active_Learning
47,41,2,51-9151.00,Photographic Process Workers and Processing Machine Operators,Active_Learning
47,41,2,51-5112.00,Printing Press Operators,Active_Learning
47,41,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers",Active_Learning
47,41,2,47-5043.00,"Roof Bolters, Mining",Active_Learning
47,41,2,53-5011.00,Sailors and Marine Oilers,Active_Learning
47,41,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Active_Learning
47,41,2,47-4099.03,Weatherization Installers and Technicians,Active_Learning
47,39,2,43-3011.00,Bill and Account Collectors,Active_Learning
47,39,2,51-8099.01,Biofuels Processing Technicians,Active_Learning
47,39,2,39-6012.00,Concierges,Active_Learning
47,39,2,51-2051.00,Fiberglass Laminators and Fabricators,Active_Learning
47,39,3,31-1131.00,Nursing Assistants,Active_Learning
47,39,2,31-1122.00,Personal Care Aides,Active_Learning
47,39,3,29-2034.00,Radiologic Technologists and Technicians,Active_Learning
47,39,2,33-9032.00,Security Guards,Active_Learning
47,37,2,47-5081.00,Helpers--Extraction Workers,Active_Learning
47,37,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators,Active_Learning
47,36,2,49-3091.00,Bicycle Repairers,Active_Learning
47,36,2,43-4071.00,File Clerks,Active_Learning
47,36,2,31-9095.00,Pharmacy Aides,Active_Learning
47,34,3,53-7021.00,Crane and Tower Operators,Active_Learning
47,34,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",Active_Learning
47,34,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators,Active_Learning
47,34,2,33-3041.00,Parking Enforcement Workers,Active_Learning
47,34,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Active_Learning
47,34,2,47-2211.00,Sheet Metal Workers,Active_Learning
47,32,2,49-3021.00,Automotive Body and Related Repairers,Active_Learning
47,32,2,47-3013.00,Helpers--Electricians,Active_Learning
47,32,2,49-9031.00,Home Appliance Repairers,Active_Learning
47,32,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Active_Learning
47,32,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Active_Learning
47,30,2,47-2021.00,Brickmasons and Blockmasons,Active_Learning
47,30,2,47-3012.00,Helpers--Carpenters,Active_Learning
47,30,2,53-7041.00,Hoist and Winch Operators,Active_Learning
47,30,2,51-4051.00,Metal-Refining Furnace Operators and Tenders,Active_Learning
44,46,4,13-2023.00,Appraisers and Assessors of Real Estate,Active_Learning
44,45,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Active_Learning
44,45,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians",Active_Learning
