Importance,Level,Job Zone,Code,Occupation,Skill,Importance_norm,Level_norm,SkillDemand,Collated_Score
63.0,57.0,4,17-2121.00,Marine Engineers and Naval Architects,active_learning,0.63,0.6627906976744186,0.6431162790697674,92.0
63.0,57.0,4,13-1161.00,Market Research Analysts and Marketing Specialists,active_learning,0.63,0.6627906976744186,0.6431162790697674,92.0
63.0,55.0,4,15-2099.01,Bioinformatics Technicians,active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,55.0,4,19-4021.00,Biological Technicians,active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,55.0,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,55.0,4,13-1075.00,Labor Relations Specialists,active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,55.0,4,17-1012.00,Landscape Architects,active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,55.0,5,17-2199.06,Microsystems Engineers,active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,55.0,3,11-9179.02,Spa Managers,active_learning,0.63,0.6395348837209303,0.6338139534883721,92.0
63.0,54.0,4,11-9199.01,Regulatory Affairs Managers,active_learning,0.63,0.627906976744186,0.6291627906976744,92.0
63.0,54.0,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",active_learning,0.63,0.627906976744186,0.6291627906976744,92.0
63.0,54.0,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",active_learning,0.63,0.627906976744186,0.6291627906976744,92.0
63.0,52.0,5,29-1071.01,Anesthesiologist Assistants,active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,52.0,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,52.0,2,11-9071.00,Gambling Managers,active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,52.0,4,15-1252.00,Software Developers,active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,52.0,4,25-2056.00,"Special Education Teachers, Elementary School",active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,52.0,4,15-1255.01,Video Game Designers,active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,52.0,3,15-1254.00,Web Developers,active_learning,0.63,0.6046511627906976,0.6198604651162791,92.0
63.0,50.0,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",active_learning,0.63,0.5813953488372093,0.6105581395348838,92.0
63.0,50.0,4,25-2023.00,"Career/Technical Education Teachers, Middle School",active_learning,0.63,0.5813953488372093,0.6105581395348838,92.0
63.0,50.0,4,13-1081.00,Logisticians,active_learning,0.63,0.5813953488372093,0.6105581395348838,92.0
63.0,48.0,3,33-3021.00,Detectives and Criminal Investigators,active_learning,0.63,0.5581395348837209,0.6012558139534884,92.0
63.0,48.0,3,33-2011.00,Firefighters,active_learning,0.63,0.5581395348837209,0.6012558139534884,92.0
63.0,48.0,3,13-1041.04,Government Property Inspectors and Investigators,active_learning,0.63,0.5581395348837209,0.6012558139534884,92.0
63.0,46.0,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",active_learning,0.63,0.5348837209302325,0.591953488372093,92.0
63.0,46.0,3,11-3051.02,Geothermal Production Managers,active_learning,0.63,0.5348837209302325,0.591953488372093,92.0
60.0,64.0,4,17-2141.02,Automotive Engineers,active_learning,0.6,0.7441860465116279,0.6576744186046511,92.0
60.0,61.0,4,29-2036.00,Medical Dosimetrists,active_learning,0.6,0.7093023255813954,0.6437209302325582,92.0
60.0,59.0,4,17-1022.01,Geodetic Surveyors,active_learning,0.6,0.686046511627907,0.6344186046511628,92.0
60.0,57.0,4,11-9121.01,Clinical Research Coordinators,active_learning,0.6,0.6627906976744186,0.6251162790697674,92.0
60.0,57.0,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",active_learning,0.6,0.6627906976744186,0.6251162790697674,92.0
60.0,57.0,4,19-2099.01,Remote Sensing Scientists and Technologists,active_learning,0.6,0.6627906976744186,0.6251162790697674,92.0
60.0,57.0,4,11-9199.10,Wind Energy Development Managers,active_learning,0.6,0.6627906976744186,0.6251162790697674,92.0
60.0,55.0,5,29-1011.00,Chiropractors,active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,4,11-3021.00,Computer and Information Systems Managers,active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,3,13-1041.06,Coroners,active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,3,19-4092.00,Forensic Science Technicians,active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,4,15-1299.09,Information Technology Project Managers,active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,4,19-5011.00,Occupational Health and Safety Specialists,active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,4,25-2058.00,"Special Education Teachers, Secondary School",active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,55.0,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",active_learning,0.6,0.6395348837209303,0.6158139534883721,92.0
60.0,54.0,3,35-1011.00,Chefs and Head Cooks,active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,54.0,4,21-1021.00,"Child, Family, and School Social Workers",active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,54.0,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,54.0,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians,active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,54.0,3,19-4012.01,Precision Agriculture Technicians,active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,54.0,4,27-3031.00,Public Relations Specialists,active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,54.0,3,15-1241.01,Telecommunications Engineering Specialists,active_learning,0.6,0.627906976744186,0.6111627906976744,92.0
60.0,52.0,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",active_learning,0.6,0.6046511627906976,0.6018604651162791,92.0
60.0,52.0,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",active_learning,0.6,0.6046511627906976,0.6018604651162791,92.0
60.0,52.0,4,11-2033.00,Fundraising Managers,active_learning,0.6,0.6046511627906976,0.6018604651162791,92.0
60.0,52.0,4,27-2012.05,Media Technical Directors/Managers,active_learning,0.6,0.6046511627906976,0.6018604651162791,92.0
60.0,52.0,4,29-2011.00,Medical and Clinical Laboratory Technologists,active_learning,0.6,0.6046511627906976,0.6018604651162791,92.0
60.0,52.0,5,29-9099.01,Midwives,active_learning,0.6,0.6046511627906976,0.6018604651162791,92.0
60.0,50.0,3,17-3011.00,Architectural and Civil Drafters,active_learning,0.6,0.5813953488372093,0.5925581395348838,92.0
60.0,50.0,4,11-9179.01,Fitness and Wellness Coordinators,active_learning,0.6,0.5813953488372093,0.5925581395348838,92.0
60.0,50.0,3,43-4131.00,Loan Interviewers and Clerks,active_learning,0.6,0.5813953488372093,0.5925581395348838,92.0
60.0,48.0,5,25-4011.00,Archivists,active_learning,0.6,0.5581395348837209,0.5832558139534884,92.0
60.0,48.0,4,27-2041.00,Music Directors and Composers,active_learning,0.6,0.5581395348837209,0.5832558139534884,92.0
60.0,48.0,3,33-9021.00,Private Detectives and Investigators,active_learning,0.6,0.5581395348837209,0.5832558139534884,92.0
60.0,46.0,3,19-4031.00,Chemical Technicians,active_learning,0.6,0.5348837209302325,0.573953488372093,92.0
60.0,46.0,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses,active_learning,0.6,0.5348837209302325,0.573953488372093,92.0
60.0,46.0,4,21-1092.00,Probation Officers and Correctional Treatment Specialists,active_learning,0.6,0.5348837209302325,0.573953488372093,92.0
60.0,46.0,4,29-1125.00,Recreational Therapists,active_learning,0.6,0.5348837209302325,0.573953488372093,92.0
60.0,46.0,4,27-3043.00,Writers and Authors,active_learning,0.6,0.5348837209302325,0.573953488372093,92.0
60.0,45.0,3,33-3051.04,Customs and Border Protection Officers,active_learning,0.6,0.5232558139534884,0.5693023255813954,92.0
60.0,45.0,3,29-2032.00,Diagnostic Medical Sonographers,active_learning,0.6,0.5232558139534884,0.5693023255813954,92.0
60.0,45.0,4,13-1121.00,"Meeting, Convention, and Event Planners",active_learning,0.6,0.5232558139534884,0.5693023255813954,92.0
60.0,43.0,2,49-9095.00,Manufactured Building and Mobile Home Installers,active_learning,0.6,0.5,0.56,92.0
60.0,41.0,3,19-4051.00,Nuclear Technicians,active_learning,0.6,0.4767441860465116,0.5506976744186046,92.0
56.0,66.0,4,17-2051.00,Civil Engineers,active_learning,0.56,0.7674418604651163,0.6429767441860466,92.0
56.0,64.0,4,17-2131.00,Materials Engineers,active_learning,0.56,0.7441860465116279,0.6336744186046512,92.0
56.0,59.0,4,11-2011.00,Advertising and Promotions Managers,active_learning,0.56,0.686046511627907,0.6104186046511628,92.0
56.0,59.0,5,19-3051.00,Urban and Regional Planners,active_learning,0.56,0.686046511627907,0.6104186046511628,92.0
56.0,57.0,4,15-2011.00,Actuaries,active_learning,0.56,0.6627906976744186,0.6011162790697675,92.0
56.0,57.0,4,17-2051.02,Water/Wastewater Engineers,active_learning,0.56,0.6627906976744186,0.6011162790697675,92.0
56.0,55.0,4,17-2021.00,Agricultural Engineers,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,27-1011.00,Art Directors,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,15-1241.00,Computer Network Architects,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,13-1051.00,Cost Estimators,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,29-1128.00,Exercise Physiologists,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,17-2112.00,Industrial Engineers,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,15-1212.00,Information Security Analysts,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,13-1111.00,Management Analysts,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,5,21-1023.00,Mental Health and Substance Abuse Social Workers,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,5,29-1299.02,Orthoptists,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,13-1041.07,Regulatory Affairs Specialists,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,17-2199.11,Solar Energy Systems Engineers,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,55.0,4,17-2051.01,Transportation Engineers,active_learning,0.56,0.6395348837209303,0.5918139534883722,92.0
56.0,54.0,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,54.0,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,54.0,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,54.0,4,29-1129.02,Music Therapists,active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,54.0,4,11-3061.00,Purchasing Managers,active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,54.0,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,54.0,4,11-9121.02,Water Resource Specialists,active_learning,0.56,0.627906976744186,0.5871627906976744,92.0
56.0,52.0,4,11-3051.03,Biofuels Production Managers,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,3,13-1041.08,Customs Brokers,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,15-1243.00,Database Architects,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,15-1299.05,Information Security Engineers,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,3,17-3013.00,Mechanical Drafters,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,2,17-3029.01,Non-Destructive Testing Specialists,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,2,43-3061.00,Procurement Clerks,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,19-1031.02,Range Managers,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,13-1199.07,Security Management Specialists,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,27-3042.00,Technical Writers,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,52.0,4,17-2112.02,Validation Engineers,active_learning,0.56,0.6046511627906976,0.5778604651162791,92.0
56.0,50.0,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators",active_learning,0.56,0.5813953488372093,0.5685581395348838,92.0
56.0,50.0,4,13-1131.00,Fundraisers,active_learning,0.56,0.5813953488372093,0.5685581395348838,92.0
56.0,50.0,3,29-2099.08,Patient Representatives,active_learning,0.56,0.5813953488372093,0.5685581395348838,92.0
56.0,50.0,4,27-2012.00,Producers and Directors,active_learning,0.56,0.5813953488372093,0.5685581395348838,92.0
56.0,48.0,2,45-2011.00,Agricultural Inspectors,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,17-1021.00,Cartographers and Photogrammetrists,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,15-1231.00,Computer Network Support Specialists,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,19-1031.00,Conservation Scientists,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,29-2011.01,Cytogenetic Technologists,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,13-1071.00,Human Resources Specialists,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,3,31-9092.00,Medical Assistants,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,27-3023.00,"News Analysts, Reporters, and Journalists",active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,3,17-3029.08,Photonics Technicians,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,17-1022.00,Surveyors,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,48.0,4,13-1199.05,Sustainability Specialists,active_learning,0.56,0.5581395348837209,0.5592558139534884,92.0
56.0,46.0,3,53-2022.00,Airfield Operations Specialists,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,3,27-2032.00,Choreographers,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,4,15-1299.03,Document Management Specialists,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,3,47-2111.00,Electricians,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,4,27-4032.00,Film and Video Editors,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,3,33-1011.00,First-Line Supervisors of Correctional Officers,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,4,27-1024.00,Graphic Designers,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,3,31-2011.00,Occupational Therapy Assistants,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,4,19-1031.03,Park Naturalists,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,4,13-2052.00,Personal Financial Advisors,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,46.0,4,21-1093.00,Social and Human Service Assistants,active_learning,0.56,0.5348837209302325,0.549953488372093,92.0
56.0,45.0,2,39-2011.00,Animal Trainers,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,4,13-2031.00,Budget Analysts,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,2,33-3012.00,Correctional Officers and Jailers,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,3,17-3012.00,Electrical and Electronics Drafters,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,4,29-2011.04,Histotechnologists,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,4,25-2012.00,"Kindergarten Teachers, Except Special Education",active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,3,31-2021.00,Physical Therapist Assistants,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,2,11-9131.00,Postmasters and Mail Superintendents,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,45.0,3,53-5031.00,Ship Engineers,active_learning,0.56,0.5232558139534884,0.5453023255813954,92.0
56.0,43.0,2,51-8091.00,Chemical Plant and System Operators,active_learning,0.56,0.5,0.536,92.0
56.0,43.0,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",active_learning,0.56,0.5,0.536,92.0
